WallU,RoofU,RoofAbp,WinU,WinSHGC,LPD,COP,c0: Heating,c1: Cooling,c2: Interior Lighting,c4: Fans
3.4,3.4,0.3,2.5,0.65,3,4,38.76,71048.71,46648.05,2694.53
3.4,3.4,0.3,2.5,0.65,3,5.5,28.19,51671.79,46648.05,2694.53
3.4,3.4,0.3,2.5,0.65,7,2.5,43.23,125407.4,108845.46,2963.34
3.4,3.4,0.3,2.5,0.65,7,4,27.02,78379.62,108845.46,2963.34
3.4,3.4,0.3,2.5,0.65,7,5.5,19.65,57003.36,108845.46,2963.34
3.4,3.4,0.3,2.5,0.65,11,2.5,30.87,137249.5,171042.86,3232.1
3.4,3.4,0.3,2.5,0.65,11,4,19.29,85780.94,171042.86,3232.1
3.4,3.4,0.3,2.5,0.65,11,5.5,14.03,62386.14,171042.86,3232.1
3.4,3.4,0.3,2.5,0.65,15,2.5,22.76,148971.55,233240.27,3497.99
3.4,3.4,0.3,2.5,0.65,15,4,14.22,93107.22,233240.27,3497.99
3.4,3.4,0.3,2.5,0.65,15,5.5,10.34,67714.34,233240.27,3497.99
3.4,3.4,0.3,2.5,0.8,3,2.5,45.23,137746.28,46648.05,3245.99
3.4,3.4,0.3,2.5,0.8,3,4,28.27,86091.43,46648.05,3245.99
3.4,3.4,0.3,2.5,0.8,3,5.5,20.56,62611.95,46648.05,3245.99
3.4,3.4,0.3,2.5,0.8,7,2.5,31.01,149604.85,108845.46,3517.28
3.4,3.4,0.3,2.5,0.8,7,4,19.38,93503.03,108845.46,3517.28
3.4,3.4,0.3,2.5,0.8,7,5.5,14.09,68002.21,108845.46,3517.28
3.4,3.4,0.3,2.5,0.8,11,2.5,21.81,161537.5,171042.86,3788.44
3.4,3.4,0.3,2.5,0.8,11,4,13.63,100960.94,171042.86,3788.44
3.4,3.4,0.3,2.5,0.8,11,5.5,9.91,73426.14,171042.86,3788.44
3.4,3.4,0.3,2.5,0.8,15,2.5,16.11,173279.53,233240.27,4056.16
3.4,3.4,0.3,2.5,0.8,15,4,10.07,108299.71,233240.27,4056.16
3.4,3.4,0.3,2.5,0.8,15,5.5,7.32,78763.42,233240.27,4056.16
3.4,3.4,0.3,3.5,0.05,3,2.5,308.25,54058.61,46648.05,1302.14
3.4,3.4,0.3,3.5,0.05,3,4,192.65,33786.63,46648.05,1302.14
3.4,3.4,0.3,3.5,0.05,3,5.5,140.11,24572.1,46648.05,1302.14
3.4,3.4,0.3,3.5,0.05,7,2.5,224.38,65027.34,108845.46,1562.37
3.4,3.4,0.3,3.5,0.05,7,4,140.24,40642.09,108845.46,1562.37
3.4,3.4,0.3,3.5,0.05,7,5.5,101.99,29557.88,108845.46,1562.37
3.4,3.4,0.3,3.5,0.05,11,2.5,166.93,76210.46,171042.86,1824.38
3.4,3.4,0.3,3.5,0.05,11,4,104.33,47631.54,171042.86,1824.38
3.4,3.4,0.3,3.5,0.05,11,5.5,75.88,34641.12,171042.86,1824.38
3.4,3.4,0.3,3.5,0.05,15,2.5,131.05,87459.93,233240.27,2084.05
3.4,3.4,0.3,3.5,0.05,15,4,81.9,54662.46,233240.27,2084.05
3.4,3.4,0.3,3.5,0.05,15,5.5,59.57,39754.51,233240.27,2084.05
3.4,3.4,0.3,3.5,0.2,3,2.5,175.1,68686.31,46648.05,1655.09
3.4,3.4,0.3,3.5,0.2,3,4,109.44,42928.94,46648.05,1655.09
3.4,3.4,0.3,3.5,0.2,3,5.5,79.59,31221.05,46648.05,1655.09
3.4,3.4,0.3,3.5,0.2,7,2.5,127.6,79809.22,108845.46,1915.81
3.4,3.4,0.3,3.5,0.2,7,4,79.75,49880.76,108845.46,1915.81
3.4,3.4,0.3,3.5,0.2,7,5.5,58,36276.92,108845.46,1915.81
3.4,3.4,0.3,3.5,0.2,11,2.5,95.48,91143.94,171042.86,2177.72
3.4,3.4,0.3,3.5,0.2,11,4,59.68,56964.96,171042.86,2177.72
3.4,3.4,0.3,3.5,0.2,11,5.5,43.4,41429.06,171042.86,2177.72
3.4,3.4,0.3,3.5,0.2,15,2.5,74.21,102518.36,233240.27,2438.3
3.4,3.4,0.3,3.5,0.2,15,4,46.38,64073.97,233240.27,2438.3
3.4,3.4,0.3,3.5,0.2,15,5.5,33.73,46599.25,233240.27,2438.3
3.4,3.4,0.3,3.5,0.35,3,2.5,138.6,79310.53,46648.05,1909.06
3.4,3.4,0.3,3.5,0.35,3,4,86.62,49569.08,46648.05,1909.06
3.4,3.4,0.3,3.5,0.35,3,5.5,63,36050.24,46648.05,1909.06
3.4,3.4,0.3,3.5,0.35,7,2.5,100.93,90563.36,108845.46,2171.41
3.4,3.4,0.3,3.5,0.35,7,4,63.08,56602.1,108845.46,2171.41
3.4,3.4,0.3,3.5,0.35,7,5.5,45.88,41165.16,108845.46,2171.41
3.4,3.4,0.3,3.5,0.35,11,2.5,75.81,102012.58,171042.86,2434.84
3.4,3.4,0.3,3.5,0.35,11,4,47.38,63757.86,171042.86,2434.84
3.4,3.4,0.3,3.5,0.35,11,5.5,34.46,46369.35,171042.86,2434.84
3.4,3.4,0.3,3.5,0.35,15,2.5,58.88,113463.82,233240.27,2696.16
3.4,3.4,0.3,3.5,0.35,15,4,36.8,70914.89,233240.27,2696.16
3.4,3.4,0.3,3.5,0.35,15,5.5,26.76,51574.47,233240.27,2696.16
3.4,3.4,0.3,3.5,0.5,3,2.5,97.72,96249.55,46648.05,2305.34
3.4,3.4,0.3,3.5,0.5,3,4,61.08,60155.97,46648.05,2305.34
3.4,3.4,0.3,3.5,0.5,3,5.5,44.42,43749.8,46648.05,2305.34
3.4,3.4,0.3,3.5,0.5,7,2.5,71.11,107688.78,108845.46,2570.38
3.4,3.4,0.3,3.5,0.5,7,4,44.44,67305.49,108845.46,2570.38
3.4,3.4,0.3,3.5,0.5,7,5.5,32.32,48949.45,108845.46,2570.38
3.4,3.4,0.3,3.5,0.5,11,2.5,52.87,119303.95,171042.86,2836.09
3.4,3.4,0.3,3.5,0.5,11,4,33.05,74564.97,171042.86,2836.09
3.4,3.4,0.3,3.5,0.5,11,5.5,24.03,54229.07,171042.86,2836.09
3.4,3.4,0.3,3.5,0.5,15,2.5,40.52,130855.31,233240.27,3098.8
3.4,3.4,0.3,3.5,0.5,15,4,25.33,81784.57,233240.27,3098.8
3.4,3.4,0.3,3.5,0.5,15,5.5,18.42,59479.69,233240.27,3098.8
3.4,3.4,0.3,3.5,0.65,3,2.5,76.54,113261.83,46648.05,2701.3
3.4,3.4,0.3,3.5,0.65,3,4,47.84,70788.64,46648.05,2701.3
3.4,3.4,0.3,3.5,0.65,3,5.5,34.79,51482.65,46648.05,2701.3
3.4,3.4,0.3,3.5,0.65,7,2.5,54.73,124837.4,108845.46,2968.46
3.4,3.4,0.3,3.5,0.65,7,4,34.2,78023.38,108845.46,2968.46
3.4,3.4,0.3,3.5,0.65,7,5.5,24.88,56744.27,108845.46,2968.46
3.4,3.4,0.3,3.5,0.65,11,2.5,40.1,136555.82,171042.86,3235.57
3.4,3.4,0.3,3.5,0.65,11,4,25.06,85347.39,171042.86,3235.57
3.4,3.4,0.3,3.5,0.65,11,5.5,18.23,62070.83,171042.86,3235.57
3.4,3.4,0.3,3.5,0.65,15,2.5,30.73,148144.79,233240.27,3499.55
3.4,3.4,0.3,3.5,0.65,15,4,19.21,92590.49,233240.27,3499.55
3.4,3.4,0.3,3.5,0.65,15,5.5,13.97,67338.54,233240.27,3499.55
3.4,3.4,0.3,3.5,0.8,3,2.5,56.97,136436.4,46648.05,3233.75
3.4,3.4,0.3,3.5,0.8,3,4,35.61,85272.75,46648.05,3233.75
3.4,3.4,0.3,3.5,0.8,3,5.5,25.9,62016.55,46648.05,3233.75
3.4,3.4,0.3,3.5,0.8,7,2.5,40.29,148136.5,108845.46,3503.02
3.4,3.4,0.3,3.5,0.8,7,4,25.18,92585.31,108845.46,3503.02
3.4,3.4,0.3,3.5,0.8,7,5.5,18.31,67334.77,108845.46,3503.02
3.4,3.4,0.3,3.5,0.8,11,2.5,29.54,159953.57,171042.86,3772.57
3.4,3.4,0.3,3.5,0.8,11,4,18.46,99970.98,171042.86,3772.57
3.4,3.4,0.3,3.5,0.8,11,5.5,13.43,72706.17,171042.86,3772.57
3.4,3.4,0.3,3.5,0.8,15,2.5,22.28,171549.88,233240.27,4037.8
3.4,3.4,0.3,3.5,0.8,15,4,13.92,107218.67,233240.27,4037.8
3.4,3.4,0.3,3.5,0.8,15,5.5,10.13,77977.22,233240.27,4037.8
3.4,3.4,0.3,4.5,0.05,3,2.5,351.2,54497.54,46648.05,1318.85
3.4,3.4,0.3,4.5,0.05,3,4,219.5,34060.96,46648.05,1318.85
3.4,3.4,0.3,4.5,0.05,3,5.5,159.64,24771.61,46648.05,1318.85
3.4,3.4,0.3,4.5,0.05,7,2.5,260.53,65334.13,108845.46,1577.05
3.4,3.4,0.3,4.5,0.05,7,4,162.83,40833.83,108845.46,1577.05
3.4,3.4,0.3,4.5,0.05,7,5.5,118.42,29697.33,108845.46,1577.05
3.4,3.4,0.3,4.5,0.05,11,2.5,197.83,76411.55,171042.86,1837.94
3.4,3.4,0.3,4.5,0.05,11,4,123.64,47757.22,171042.86,1837.94
3.4,3.4,0.3,4.5,0.05,11,5.5,89.92,34732.52,171042.86,1837.94
3.4,3.4,0.3,4.5,0.05,15,2.5,156.87,87558.49,233240.27,2096.11
3.4,3.4,0.3,4.5,0.05,15,4,98.04,54724.06,233240.27,2096.11
3.4,3.4,0.3,4.5,0.05,15,5.5,71.3,39799.31,233240.27,2096.11
3.4,3.4,0.3,4.5,0.2,3,2.5,189.03,71199.06,46648.05,1724.97
3.4,3.4,0.3,4.5,0.2,3,4,118.14,44499.42,46648.05,1724.97
3.4,3.4,0.3,4.5,0.2,3,5.5,85.92,32363.21,46648.05,1724.97
3.4,3.4,0.3,4.5,0.2,7,2.5,139.28,82220.29,108845.46,1985.25
3.4,3.4,0.3,4.5,0.2,7,4,87.05,51387.68,108845.46,1985.25
3.4,3.4,0.3,4.5,0.2,7,5.5,63.31,37372.86,108845.46,1985.25
3.4,3.4,0.3,4.5,0.2,11,2.5,105.51,93459.7,171042.86,2246.36
3.4,3.4,0.3,4.5,0.2,11,4,65.94,58412.31,171042.86,2246.36
3.4,3.4,0.3,4.5,0.2,11,5.5,47.96,42481.68,171042.86,2246.36
3.4,3.4,0.3,4.5,0.2,15,2.5,82.93,104729.77,233240.27,2505.41
3.4,3.4,0.3,4.5,0.2,15,4,51.83,65456.11,233240.27,2505.41
3.4,3.4,0.3,4.5,0.2,15,5.5,37.7,47604.44,233240.27,2505.41
3.4,3.4,0.3,4.5,0.35,3,2.5,129.12,88015.82,46648.05,2123.84
3.4,3.4,0.3,4.5,0.35,3,4,80.7,55009.89,46648.05,2123.84
3.4,3.4,0.3,4.5,0.35,3,5.5,58.69,40007.19,46648.05,2123.84
3.4,3.4,0.3,4.5,0.35,7,2.5,94.92,99239.84,108845.46,2386.52
3.4,3.4,0.3,4.5,0.35,7,4,59.32,62024.9,108845.46,2386.52
3.4,3.4,0.3,4.5,0.35,7,5.5,43.15,45109.02,108845.46,2386.52
3.4,3.4,0.3,4.5,0.35,11,2.5,71.58,110644.64,171042.86,2649.48
3.4,3.4,0.3,4.5,0.35,11,4,44.74,69152.9,171042.86,2649.48
3.4,3.4,0.3,4.5,0.35,11,5.5,32.54,50293.02,171042.86,2649.48
3.4,3.4,0.3,4.5,0.35,15,2.5,56.1,122020.45,233240.27,2910.25
3.4,3.4,0.3,4.5,0.35,15,4,35.06,76262.78,233240.27,2910.25
3.4,3.4,0.3,4.5,0.35,15,5.5,25.5,55463.84,233240.27,2910.25
3.4,3.4,0.3,4.5,0.5,3,2.5,98.37,104208.28,46648.05,2505.33
3.4,3.4,0.3,4.5,0.5,3,4,61.48,65130.18,46648.05,2505.33
3.4,3.4,0.3,4.5,0.5,3,5.5,44.72,47367.4,46648.05,2505.33
3.4,3.4,0.3,4.5,0.5,7,2.5,71.99,115588.64,108845.46,2769.99
3.4,3.4,0.3,4.5,0.5,7,4,45,72242.9,108845.46,2769.99
3.4,3.4,0.3,4.5,0.5,7,5.5,32.72,52540.29,108845.46,2769.99
3.4,3.4,0.3,4.5,0.5,11,2.5,54.05,127127.01,171042.86,3035.05
3.4,3.4,0.3,4.5,0.5,11,4,33.78,79454.38,171042.86,3035.05
3.4,3.4,0.3,4.5,0.5,11,5.5,24.57,57785,171042.86,3035.05
3.4,3.4,0.3,4.5,0.5,15,2.5,42.32,138578.74,233240.27,3297
3.4,3.4,0.3,4.5,0.5,15,4,26.45,86611.72,233240.27,3297
3.4,3.4,0.3,4.5,0.5,15,5.5,19.24,62990.34,233240.27,3297
3.4,3.4,0.3,4.5,0.65,3,2.5,80.2,120996.14,46648.05,2893.35
3.4,3.4,0.3,4.5,0.65,3,4,50.12,75622.59,46648.05,2893.35
3.4,3.4,0.3,4.5,0.65,3,5.5,36.45,54998.25,46648.05,2893.35
3.4,3.4,0.3,4.5,0.65,7,2.5,58.39,132495.35,108845.46,3159.96
3.4,3.4,0.3,4.5,0.65,7,4,36.49,82809.59,108845.46,3159.96
3.4,3.4,0.3,4.5,0.65,7,5.5,26.54,60225.16,108845.46,3159.96
3.4,3.4,0.3,4.5,0.65,11,2.5,43.79,144129.12,171042.86,3426.61
3.4,3.4,0.3,4.5,0.65,11,4,27.37,90080.7,171042.86,3426.61
3.4,3.4,0.3,4.5,0.65,11,5.5,19.91,65513.23,171042.86,3426.61
3.4,3.4,0.3,4.5,0.65,15,2.5,33.97,155613.8,233240.27,3689.49
3.4,3.4,0.3,4.5,0.65,15,4,21.23,97258.62,233240.27,3689.49
3.4,3.4,0.3,4.5,0.65,15,5.5,15.44,70733.54,233240.27,3689.49
3.4,3.4,0.3,4.5,0.8,3,2.5,67.18,138161.9,46648.05,3286.15
3.4,3.4,0.3,4.5,0.8,3,4,41.99,86351.19,46648.05,3286.15
3.4,3.4,0.3,4.5,0.8,3,5.5,30.54,62800.87,46648.05,3286.15
3.4,3.4,0.3,4.5,0.8,7,2.5,48.81,149761.03,108845.46,3554.39
3.4,3.4,0.3,4.5,0.8,7,4,30.51,93600.64,108845.46,3554.39
3.4,3.4,0.3,4.5,0.8,7,5.5,22.19,68073.2,108845.46,3554.39
3.4,3.4,0.3,4.5,0.8,11,2.5,36.67,161477.87,171042.86,3822.53
3.4,3.4,0.3,4.5,0.8,11,4,22.92,100923.67,171042.86,3822.53
3.4,3.4,0.3,4.5,0.8,11,5.5,16.67,73399.03,171042.86,3822.53
3.4,3.4,0.3,4.5,0.8,15,2.5,28.48,172972.7,233240.27,4086.2
3.4,3.4,0.3,4.5,0.8,15,4,17.8,108107.94,233240.27,4086.2
3.4,3.4,0.3,4.5,0.8,15,5.5,12.95,78623.95,233240.27,4086.2
3.4,3.4,0.3,5.5,0.05,3,2.5,402.25,54539.23,46648.05,1324.66
3.4,3.4,0.3,5.5,0.05,3,4,251.4,34087.02,46648.05,1324.66
3.4,3.4,0.3,5.5,0.05,3,5.5,182.84,24790.56,46648.05,1324.66
3.4,3.4,0.3,5.5,0.05,7,2.5,302.28,65251.92,108845.46,1580.91
3.4,3.4,0.3,5.5,0.05,7,4,188.92,40782.45,108845.46,1580.91
3.4,3.4,0.3,5.5,0.05,7,5.5,137.4,29659.96,108845.46,1580.91
3.4,3.4,0.3,5.5,0.05,11,2.5,232.74,76223.3,171042.86,1840.29
3.4,3.4,0.3,5.5,0.05,11,4,145.46,47639.56,171042.86,1840.29
3.4,3.4,0.3,5.5,0.05,11,5.5,105.79,34646.95,171042.86,1840.29
3.4,3.4,0.3,5.5,0.05,15,2.5,186.19,87279.06,233240.27,2097.4
3.4,3.4,0.3,5.5,0.05,15,4,116.37,54549.41,233240.27,2097.4
3.4,3.4,0.3,5.5,0.05,15,5.5,84.63,39672.3,233240.27,2097.4
3.4,3.4,0.3,5.5,0.2,3,2.5,217.33,71329.04,46648.05,1735.91
3.4,3.4,0.3,5.5,0.2,3,4,135.83,44580.65,46648.05,1735.91
3.4,3.4,0.3,5.5,0.2,3,5.5,98.79,32422.29,46648.05,1735.91
3.4,3.4,0.3,5.5,0.2,7,2.5,162.3,82247.33,108845.46,1995.49
3.4,3.4,0.3,5.5,0.2,7,4,101.44,51404.58,108845.46,1995.49
3.4,3.4,0.3,5.5,0.2,7,5.5,73.77,37385.15,108845.46,1995.49
3.4,3.4,0.3,5.5,0.2,11,2.5,124.3,93386.54,171042.86,2255.95
3.4,3.4,0.3,5.5,0.2,11,4,77.69,58366.59,171042.86,2255.95
3.4,3.4,0.3,5.5,0.2,11,5.5,56.5,42448.43,171042.86,2255.95
3.4,3.4,0.3,5.5,0.2,15,2.5,98.97,104548.16,233240.27,2513.59
3.4,3.4,0.3,5.5,0.2,15,4,61.85,65342.6,233240.27,2513.59
3.4,3.4,0.3,5.5,0.2,15,5.5,44.99,47521.89,233240.27,2513.59
3.4,3.4,0.3,5.5,0.35,3,2.5,148,88456.84,46648.05,2144.25
3.4,3.4,0.3,5.5,0.35,3,4,92.5,55285.52,46648.05,2144.25
3.4,3.4,0.3,5.5,0.35,3,5.5,67.27,40207.65,46648.05,2144.25
3.4,3.4,0.3,5.5,0.35,7,2.5,110.47,99570.06,108845.46,2406.1
3.4,3.4,0.3,5.5,0.35,7,4,69.04,62231.29,108845.46,2406.1
3.4,3.4,0.3,5.5,0.35,7,5.5,50.21,45259.12,108845.46,2406.1
3.4,3.4,0.3,5.5,0.35,11,2.5,84.49,110887.9,171042.86,2668.44
3.4,3.4,0.3,5.5,0.35,11,4,52.81,69304.94,171042.86,2668.44
3.4,3.4,0.3,5.5,0.35,11,5.5,38.4,50403.59,171042.86,2668.44
3.4,3.4,0.3,5.5,0.35,15,2.5,67.38,122161.17,233240.27,2927.65
3.4,3.4,0.3,5.5,0.35,15,4,42.11,76350.73,233240.27,2927.65
3.4,3.4,0.3,5.5,0.35,15,5.5,30.63,55527.8,233240.27,2927.65
3.4,3.4,0.3,5.5,0.5,3,2.5,113.04,104766.56,46648.05,2529.82
3.4,3.4,0.3,5.5,0.5,3,4,70.65,65479.1,46648.05,2529.82
3.4,3.4,0.3,5.5,0.5,3,5.5,51.38,47621.16,46648.05,2529.82
3.4,3.4,0.3,5.5,0.5,7,2.5,83.91,116045.12,108845.46,2793.43
3.4,3.4,0.3,5.5,0.5,7,4,52.44,72528.2,108845.46,2793.43
3.4,3.4,0.3,5.5,0.5,7,5.5,38.14,52747.78,108845.46,2793.43
3.4,3.4,0.3,5.5,0.5,11,2.5,64.22,127492.92,171042.86,3057.35
3.4,3.4,0.3,5.5,0.5,11,4,40.14,79683.08,171042.86,3057.35
3.4,3.4,0.3,5.5,0.5,11,5.5,29.19,57951.33,171042.86,3057.35
3.4,3.4,0.3,5.5,0.5,15,2.5,51.07,138856.65,233240.27,3318.17
3.4,3.4,0.3,5.5,0.5,15,4,31.92,86785.41,233240.27,3318.17
3.4,3.4,0.3,5.5,0.5,15,5.5,23.22,63116.66,233240.27,3318.17
3.4,3.4,0.3,5.5,0.65,3,2.5,92.31,121464.88,46648.05,2916.56
3.4,3.4,0.3,5.5,0.65,3,4,57.69,75915.55,46648.05,2916.56
3.4,3.4,0.3,5.5,0.65,3,5.5,41.96,55211.31,46648.05,2916.56
3.4,3.4,0.3,5.5,0.65,7,2.5,68.46,132869.48,108845.46,3182.07
3.4,3.4,0.3,5.5,0.65,7,4,42.79,83043.43,108845.46,3182.07
3.4,3.4,0.3,5.5,0.65,7,5.5,31.12,60395.22,108845.46,3182.07
3.4,3.4,0.3,5.5,0.65,11,2.5,52.45,144413.4,171042.86,3447.59
3.4,3.4,0.3,5.5,0.65,11,4,32.78,90258.38,171042.86,3447.59
3.4,3.4,0.3,5.5,0.65,11,5.5,23.84,65642.46,171042.86,3447.59
3.4,3.4,0.3,5.5,0.65,15,2.5,41.34,155805.84,233240.27,3709.12
3.4,3.4,0.3,5.5,0.65,15,4,25.84,97378.65,233240.27,3709.12
3.4,3.4,0.3,5.5,0.65,15,5.5,18.79,70820.83,233240.27,3709.12
3.4,3.4,0.3,5.5,0.8,3,2.5,79.13,137135.27,46648.05,3275.6
3.4,3.4,0.3,5.5,0.8,3,4,49.46,85709.54,46648.05,3275.6
3.4,3.4,0.3,5.5,0.8,3,5.5,35.97,62334.21,46648.05,3275.6
3.4,3.4,0.3,5.5,0.8,7,2.5,58.84,148630.53,108845.46,3542.47
3.4,3.4,0.3,5.5,0.8,7,4,36.78,92894.08,108845.46,3542.47
3.4,3.4,0.3,5.5,0.8,7,5.5,26.75,67559.33,108845.46,3542.47
3.4,3.4,0.3,5.5,0.8,11,2.5,44.96,160252.64,171042.86,3809.36
3.4,3.4,0.3,5.5,0.8,11,4,28.1,100157.9,171042.86,3809.36
3.4,3.4,0.3,5.5,0.8,11,5.5,20.44,72842.11,171042.86,3809.36
3.4,3.4,0.3,5.5,0.8,15,2.5,35.46,171655.39,233240.27,4071.42
3.4,3.4,0.3,5.5,0.8,15,4,22.17,107284.62,233240.27,4071.42
3.4,3.4,0.3,5.5,0.8,15,5.5,16.12,78025.18,233240.27,4071.42
3.4,3.4,0.5,1.5,0.05,3,2.5,116.93,67075.09,46648.05,1605.87
3.4,3.4,0.5,1.5,0.05,3,4,73.08,41921.93,46648.05,1605.87
3.4,3.4,0.5,1.5,0.05,3,5.5,53.15,30488.68,46648.05,1605.87
3.4,3.4,0.5,1.5,0.05,7,2.5,78.93,78485.32,108845.46,1874.2
3.4,3.4,0.5,1.5,0.05,7,4,49.33,49053.33,108845.46,1874.2
3.4,3.4,0.5,1.5,0.05,7,5.5,35.88,35675.15,108845.46,1874.2
3.4,3.4,0.5,1.5,0.05,11,2.5,55.69,90029.98,171042.86,2142.15
3.4,3.4,0.5,1.5,0.05,11,4,34.81,56268.74,171042.86,2142.15
3.4,3.4,0.5,1.5,0.05,11,5.5,25.31,40922.72,171042.86,2142.15
3.4,3.4,0.5,1.5,0.05,15,2.5,42.45,101644.66,233240.27,2408.47
3.4,3.4,0.5,1.5,0.05,15,4,26.53,63527.91,233240.27,2408.47
3.4,3.4,0.5,1.5,0.05,15,5.5,19.3,46202.12,233240.27,2408.47
3.4,3.4,0.5,1.5,0.2,3,2.5,63.12,82114.41,46648.05,1957.94
3.4,3.4,0.5,1.5,0.2,3,4,39.45,51321.51,46648.05,1957.94
3.4,3.4,0.5,1.5,0.2,3,5.5,28.69,37324.73,46648.05,1957.94
3.4,3.4,0.5,1.5,0.2,7,2.5,43.02,93671.23,108845.46,2225.68
3.4,3.4,0.5,1.5,0.2,7,4,26.89,58544.52,108845.46,2225.68
3.4,3.4,0.5,1.5,0.2,7,5.5,19.55,42577.83,108845.46,2225.68
3.4,3.4,0.5,1.5,0.2,11,2.5,31.2,105385.16,171042.86,2494.03
3.4,3.4,0.5,1.5,0.2,11,4,19.5,65865.73,171042.86,2494.03
3.4,3.4,0.5,1.5,0.2,11,5.5,14.18,47902.35,171042.86,2494.03
3.4,3.4,0.5,1.5,0.2,15,2.5,22.54,117132.54,233240.27,2760.66
3.4,3.4,0.5,1.5,0.2,15,4,14.09,73207.84,233240.27,2760.66
3.4,3.4,0.5,1.5,0.2,15,5.5,10.25,53242.06,233240.27,2760.66
3.4,3.4,0.5,1.5,0.35,3,2.5,44.28,96608.72,46648.05,2297.54
3.4,3.4,0.5,1.5,0.35,3,4,27.68,60380.45,46648.05,2297.54
3.4,3.4,0.5,1.5,0.35,3,5.5,20.13,43913.06,46648.05,2297.54
3.4,3.4,0.5,1.5,0.35,7,2.5,30.06,108346.74,108845.46,2567.59
3.4,3.4,0.5,1.5,0.35,7,4,18.79,67716.71,108845.46,2567.59
3.4,3.4,0.5,1.5,0.35,7,5.5,13.66,49248.52,108845.46,2567.59
3.4,3.4,0.5,1.5,0.35,11,2.5,21.35,120245.54,171042.86,2838.1
3.4,3.4,0.5,1.5,0.35,11,4,13.34,75153.46,171042.86,2838.1
3.4,3.4,0.5,1.5,0.35,11,5.5,9.7,54657.06,171042.86,2838.1
3.4,3.4,0.5,1.5,0.35,15,2.5,15.15,132089.21,233240.27,3105.96
3.4,3.4,0.5,1.5,0.35,15,4,9.47,82555.76,233240.27,3105.96
3.4,3.4,0.5,1.5,0.35,15,5.5,6.89,60040.55,233240.27,3105.96
3.4,3.4,0.5,1.5,0.5,3,2.5,36.66,108879.42,46648.05,2586.75
3.4,3.4,0.5,1.5,0.5,3,4,22.91,68049.64,46648.05,2586.75
3.4,3.4,0.5,1.5,0.5,3,5.5,16.66,49490.65,46648.05,2586.75
3.4,3.4,0.5,1.5,0.5,7,2.5,24.82,120756.2,108845.46,2858.42
3.4,3.4,0.5,1.5,0.5,7,4,15.51,75472.63,108845.46,2858.42
3.4,3.4,0.5,1.5,0.5,7,5.5,11.28,54889.18,108845.46,2858.42
3.4,3.4,0.5,1.5,0.5,11,2.5,17.06,132769.48,171042.86,3130.39
3.4,3.4,0.5,1.5,0.5,11,4,10.66,82980.92,171042.86,3130.39
3.4,3.4,0.5,1.5,0.5,11,5.5,7.75,60349.76,171042.86,3130.39
3.4,3.4,0.5,1.5,0.5,15,2.5,12.09,144670.48,233240.27,3398.81
3.4,3.4,0.5,1.5,0.5,15,4,7.56,90419.05,233240.27,3398.81
3.4,3.4,0.5,1.5,0.5,15,5.5,5.5,65759.31,233240.27,3398.81
3.4,3.4,0.5,1.5,0.65,3,2.5,25.29,128956.5,46648.05,3045.66
3.4,3.4,0.5,1.5,0.65,3,4,15.81,80597.81,46648.05,3045.66
3.4,3.4,0.5,1.5,0.65,3,5.5,11.5,58616.59,46648.05,3045.66
3.4,3.4,0.5,1.5,0.65,7,2.5,16.49,140960.29,108845.46,3319.65
3.4,3.4,0.5,1.5,0.65,7,4,10.31,88100.18,108845.46,3319.65
3.4,3.4,0.5,1.5,0.65,7,5.5,7.49,64072.86,108845.46,3319.65
3.4,3.4,0.5,1.5,0.65,11,2.5,10.93,153065.27,171042.86,3593.57
3.4,3.4,0.5,1.5,0.65,11,4,6.83,95665.8,171042.86,3593.57
3.4,3.4,0.5,1.5,0.65,11,5.5,4.97,69575.12,171042.86,3593.57
3.4,3.4,0.5,1.5,0.65,15,2.5,7.8,164999.86,233240.27,3864.12
3.4,3.4,0.5,1.5,0.65,15,4,4.87,103124.91,233240.27,3864.12
3.4,3.4,0.5,1.5,0.65,15,5.5,3.55,74999.94,233240.27,3864.12
3.4,3.4,0.5,1.5,0.8,3,2.5,17.63,153937.78,46648.05,3616.13
3.4,3.4,0.5,1.5,0.8,3,4,11.02,96211.12,46648.05,3616.13
3.4,3.4,0.5,1.5,0.8,3,5.5,8.01,69971.72,46648.05,3616.13
3.4,3.4,0.5,1.5,0.8,7,2.5,10.96,166049.28,108845.46,3892.6
3.4,3.4,0.5,1.5,0.8,7,4,6.85,103780.8,108845.46,3892.6
3.4,3.4,0.5,1.5,0.8,7,5.5,4.98,75476.95,108845.46,3892.6
3.4,3.4,0.5,1.5,0.8,11,2.5,7.26,178251.47,171042.86,4169.87
3.4,3.4,0.5,1.5,0.8,11,4,4.54,111407.17,171042.86,4169.87
3.4,3.4,0.5,1.5,0.8,11,5.5,3.3,81023.39,171042.86,4169.87
3.4,3.4,0.5,1.5,0.8,15,2.5,5.26,190210.2,233240.27,4442.52
3.4,3.4,0.5,1.5,0.8,15,4,3.29,118881.37,233240.27,4442.52
3.4,3.4,0.5,1.5,0.8,15,5.5,2.39,86459.18,233240.27,4442.52
3.4,3.4,0.5,2.5,0.05,3,2.5,162.96,66480.56,46648.05,1601.86
3.4,3.4,0.5,2.5,0.05,3,4,101.85,41550.35,46648.05,1601.86
3.4,3.4,0.5,2.5,0.05,3,5.5,74.07,30218.44,46648.05,1601.86
